CustomerID,FirstName,LastName,Gender,AnnualIncome,City
C04728,Jhalak,Sachdeva,Female,1426909.0,Bardhaman
C03962,Tripti,Ravi,female,846585.0,HAZARIBAGH
C02366,Upma,Bawa,Other,2636736.0,
C00165,Avi,Krish,female,,Mangalore
C04700,Siddharth,Mammen,O,592530.0,Bhatpara
C00863,Chaitaly,Ranganathan,O,683996.0,Gudivada
C00603,Guneet,Mani,F,584623.0,BARANAGAR
C03614,Yashoda,Malhotra,male,1391053.0,
C01058,Chakradhar,Bansal,M,2785903.0,Pune
C02028,Anusha,Sharma,F,657189.0,Jamnagar
C02044,Tarak,Rajagopalan,Male,1532388.0,Tezpur
C03053,Jalsa,Savant,F,3322189.0,Vellore
C02752,Aachal,Varghese,M,531497.0,Noida
C03580,Nihal,Batra,M,3210203.0,Srikakulam
C02337,Diya,Biswas,female,3010605.0,dhanbad
C03013,Ria,Bora,Female,2829111.0,Phagwara
C03404,Anmol,Mahal,F,2689293.0,Adoni
C01837,Ekta,Muni,F,854395.0,Bongaigaon
C02453,Patrick,Subramanian,F,3167494.0,Dhule
C03608,Faraj,Varughese,M,2246884.0,sonipat
C02959,Raghav,Basak,O,2930262.0,Giridih
C04333,Krisha,Naik,male,2661582.0,Aurangabad
C02232,Ekalinga,Sami,Male,3268308.0,Chandrapur
C01833,Yashoda,Ahluwalia,female,2947863.0,Sikar
C02664,Vedhika,Bhandari,F,2595921.0,Phagwara
C02374,Eesha,Chaudhari,male,1292635.0,Indore
C03566,Sathvik,Mallick,female,546287.0,Warangal
C02745,Wishi,Saxena,Female,2698944.0,Eluru
C01814,Laksh,Baria,female,1215663.0,Munger
C01401,Vyanjana,Dixit,Female,959783.0,Aurangabad
C00239,Lakshmi,Das,female,1115758.0,Nagpur
C00121,Pratyush,Devi,female,460286.0,Latur
C00094,Jagvi,Raman,female,2075909.0,Shimla
C01131,Widisha,Rana,female,3256853.0,Rajpur Sonarpur
C00048,Radhika,Pal,F,2848413.0,Amaravati
C01963,Ekiya,Kapur,Other,3360988.0,Jodhpur
C03462,Nidra,Desai,female,408256.0,Bilaspur
C00768,Falak,Deol,male,1165369.0,AJMER
C02719,Rachit,Mohanty,O,447353.0,Kolhapur
C04846,Rajata,Choudhry,O,1261314.0,Firozabad
C04348,Yug,Agate,M,1380505.0,Vijayawada
C01169,Upasna,Koshy,M,609881.0,Thanjavur
C00396,Sathvik,Wali,O,2200099.0,Junagadh
C02608,Gauri,Chaudhry,F,1749650.0,HARIDWAR
C01780,Gautami,Iyer,male,2358422.0,Ramagundam
C00922,Bahadurjit,Ravi,Other,1406366.0,Ghaziabad
C02328,Bhanumati,Naidu,female,2071098.0,Jalna
C04453,Ekaraj,Seth,Female,,MADURAI
C01374,Kala,Menon,Other,1982680.0,Ambala
C02531,Jhalak,Chandra,Female,1208714.0,Varanasi
C04747,Anjali,Sheth,Female,767151.0,Chittoor
C04342,Ojasvi,Sibal,female,1629391.0,Eluru
C02161,Nimrat,Panchal,F,2229384.0,Udaipur
C01294,Kashvi,Sandal,Female,1165544.0,Berhampore
C02301,Harish,Sani,male,2086895.0,Anantapur
C01369,Parth,Sood,Other,2921972.0,Mau
C01223,Tejas,Sarna,O,2419466.0,Anantapuram
C01728,Aashi,Nagarajan,Other,2348864.0,Danapur
C02344,Hemal,Rajagopalan,Female,1639671.0,Aurangabad
C02166,Adweta,Morar,F,663150.0,
C01823,Abeer,Vala,female,1495200.0,cuttack
C01026,Liam,Sachar,O,1456777.0,Phusro
C03719,Hardik,Zacharia,Male,2801487.0,Ambarnath
C04961,Pranit,Vora,M,660375.0,THANE
C03545,Mason,Thakur,Female,,MORADABAD
C03172,Lavanya,Date,O,872172.0,
C01250,Rudra,Dutt,Other,1386641.0,Bathinda
C00930,Ojasvi,Karnik,Male,662175.0,Chennai
C04389,Ekansh,Desai,M,2135302.0,srikakulam
C04285,Xavier,Swaminathan,male,2679880.0,Rewa
C00429,Hamsini,Shenoy,M,2984095.0,
C02434,Jasmit,Gade,Other,3205293.0,Erode
C00362,David,Sachdeva,F,560799.0,Bettiah
C00347,Unnati,Misra,O,2073657.0,SALEM
C02015,Aarna,Chanda,male,1875321.0,Kolhapur
C02969,Akshay,Ranganathan,Other,403280.0,Ambattur
C02802,Yashasvi,Cheema,Male,852575.0,Bhagalpur
C03852,Vinaya,Brahmbhatt,F,3110880.0,Kharagpur
C00730,Geetika,Barman,M,2530012.0,Gandhidham
C00851,Arunima,Kalla,O,763943.0,Latur
C02574,Watika,Hari,Other,2390350.0,Alappuzha
C01588,Sarthak,Desai,F,3319499.0,Bahraich
C04434,Gunbir,Bhat,Other,364182.0,Rampur
C00595,Naveen,Hans,Other,3343708.0,Nashik
C04715,Kamala,Barman,O,472809.0,Siwan
C03704,Kalpit,Mallick,Other,1057616.0,MUNGER
C00273,Sarthak,Desai,female,569548.0,Bulandshahr
C01247,Samuel,Chahal,M,1873284.0,Patiala
C02915,Lakshit,Jaggi,female,772290.0,Danapur
C04173,Sara,Chana,male,2255669.0,Bhind
C00956,Saksham,Butala,F,2703454.0,Bhusawal
C03390,Yatan,Loyal,M,3203613.0,
C00810,Nathan,Kibe,Other,730777.0,JAMMU
C04917,Avni,Raman,O,1595443.0,Mathura
C01717,Fiyaz,Goyal,M,1091910.0,Sasaram
C01346,Elijah,Mandal,male,559658.0,Bhiwandi
C03609,Tripti,Pandya,female,373936.0,Yamunanagar
C02751,Naveen,Mitra,M,2882726.0,Mango
C00772,Wazir,Bassi,male,1461591.0,Varanasi
C04994,Hema,Raja,female,3057909.0,Adoni
C03386,Kamala,Bhagat,female,830143.0,Malda
C02638,Anika,Chauhan,,2081623.0,Korba
C00211,Ladli,Kashyap,male,2824371.0,Kumbakonam
C04449,Yashica,Bhardwaj,O,1673062.0,Coimbatore
C04439,Yadavi,Nath,,1241027.0,Pudukkottai
C03222,Shaurya,Date,male,3144549.0,Bhubaneswar
C00614,Gayathri,Bajaj,M,2973137.0,berhampore
C00913,Veer,Bains,F,3137062.0,Korba
C00966,Shivansh,Patla,F,411924.0,MORENA
C00524,Ryan,Sidhu,male,3465199.0,Katni
C01031,Veda,Kothari,M,2282905.0,Orai
C03155,Hitesh,Saha,Female,2145050.0,Bhilai
C00150,Chameli,Palla,Other,3406938.0,Patna
C03495,David,Kulkarni,M,845929.0,Jamshedpur
C03751,Yochana,Shukla,,595731.0,Arrah
C03416,Vasatika,Khurana,female,789873.0,Dehri
C00174,Mohammed,Modi,O,1057973.0,South Dumdum
C04676,Tanay,Varty,O,460825.0,North Dumdum
C03964,Triveni,Bir,Female,2256330.0,Tadipatri
C01727,Osha,Kapadia,Male,2898644.0,
C02518,Avni,Korpal,F,2052765.0,Patiala
C04923,Vanya,Jani,Female,1850548.0,Jamshedpur
C01978,Naksh,Goda,M,3141378.0,Motihari
C04534,Meghana,Divan,O,1175867.0,kumbakonam
C01120,Eshana,Ghose,F,3053492.0,
C04702,Xalak,Bhargava,O,1621461.0,Durg
C03519,Logan,Sarna,male,1229070.0,ARRAH
C01722,Owen,Edwin,male,2610198.0,Firozabad
C01121,Watika,Mann,female,401655.0,Madanapalle
C03878,Yash,Mohan,female,2565348.0,Loni
C03138,Dayita,Prabhakar,female,447081.0,Vadodara
C03868,Frado,Minhas,male,1336271.0,etawah
C03599,Anya,Murthy,Male,1557079.0,Durgapur
C04896,Yasti,Loyal,male,1842638.0,Gaya
C03229,Tanmayi,Dugar,F,2660049.0,Dindigul
C01930,Ishanvi,Kari,male,2950606.0,Hindupur
C03876,Devika,Bobal,O,1762996.0,Gandhidham
C02864,Divya,Samra,female,2211593.0,kollam
C02022,Hredhaan,Chander,F,339425.0,RAJKOT
C04860,Chaman,Issac,Other,2644988.0,Baranagar
C01306,Rishi,Ratta,male,2798429.0,Jammu
C03642,Jack,Sarkar,Female,1195652.0,Bidar
C00390,Janani,Guha,Female,1266021.0,Rohtak
C04143,Darsh,Buch,O,2051413.0,Guntur
C01913,Amrita,Oak,male,2386401.0,Ichalkaranji
C01010,Finn,Lata,Female,3411329.0,Indore
C00434,Radhika,Gour,M,865245.0,Uluberia
C02830,Urmi,Bava,Female,2224395.0,Kavali
C03859,Dakshesh,Bal,Male,3467597.0,Raebareli
C00878,Aarini,Banerjee,Other,1121691.0,Anantapuram
C04494,Falan,Wali,male,706222.0,Hubli–Dharwad
C03604,Darika,Vaidya,M,2194593.0,Kota
C03552,Ryan,Minhas,O,1686655.0,Udaipur
C01469,Sai,Vora,F,884555.0,Patna
C02224,Jeremiah,Srivastava,O,2759683.0,Tiruvottiyur
C01764,Yagnesh,Chopra,Other,3297023.0,Bhalswa Jahangir Pur
C02163,Chakrika,Kala,O,1792200.0,Dharmavaram
C00889,Lakshmi,Seshadri,female,1658108.0,Etawah
C03001,Harini,Joshi,M,330389.0,Bangalore
C04290,Bhavika,Sethi,Female,3144608.0,JAMNAGAR
C00539,Balendra,Viswanathan,Other,1647962.0,Thiruvananthapuram
C02396,Lohit,Gulati,Male,628119.0,TIRUNELVELI
C03238,Gautam,Subramaniam,,3092575.0,Burhanpur
C01409,Nihal,Bassi,Female,,Uluberia
C02000,Sai,Dar,female,330275.0,Karimnagar
C03673,Sanaya,Agarwal,female,908268.0,Pune
C02057,Hemani,Baria,female,,Begusarai
C03844,Kamya,Walla,O,1564599.0,Motihari
C00187,Hardik,Gera,Other,1040347.0,Loni
C04210,Tejas,Upadhyay,Female,3425584.0,
C02795,Ranveer,Nori,male,775908.0,Mango
C00163,Harsh,Loyal,O,1794740.0,Rajpur Sonarpur
C01292,Jeevika,Gupta,Male,1237584.0,Jhansi
C00592,Jalsa,Mallick,,674704.0,VIJAYANAGARAM
C00041,Maya,Shenoy,female,3267445.0,Kamarhati
C00106,Nihal,Khatri,Male,1224675.0,Durg
C02846,Hamsini,Chanda,female,1097358.0,Haldia
C01703,Gauri,Varma,F,1414040.0,Saharanpur
C00036,Pahal,Reddy,female,586758.0,Nashik
C01886,Frederick,Grewal,Other,1483429.0,Allahabad
C03241,Vasana,Hayre,female,2978021.0,Chinsurah
C00502,Yauvani,Mohan,M,1645267.0,Hyderabad
C04426,Dhriti,Chakrabarti,male,421373.0,Patna
C03320,Abeer,Chandra,F,882019.0,Secunderabad
C04169,Ekalinga,Sachdeva,O,892184.0,MORBI
C04111,Upadhriti,Bains,male,1572458.0,Eluru
C04843,Waida,Bhatnagar,female,459588.0,Nizamabad
C04108,Tristan,Suresh,,,Erode
C04548,Indali,Dash,Female,2930448.0,Ahmednagar
C01168,Fitan,Shah,M,1721637.0,Bardhaman
C02576,Gavin,Sekhon,M,3474039.0,Tiruppur
C02274,Gayathri,Rajan,,973661.0,Bareilly
C04481,Yoshita,Atwal,F,2050990.0,Bahraich
C01668,Harinakshi,Garde,Other,3381719.0,Muzaffarpur
C00067,Farhan,Banerjee,O,1664447.0,Nadiad
C00243,Hema,Natt,female,1277446.0,Haridwar
C03195,Triya,Nagy,,934601.0,Jalandhar
C04311,Vansha,Bera,M,415344.0,Bhiwani
C03602,Quincy,Yadav,F,1551204.0,Phagwara
C02631,Saksham,Chadha,female,2605971.0,Rourkela
C00311,Warda,Reddy,M,1236497.0,TINSUKIA
C01974,Ishanvi,Shroff,O,593482.0,
C03406,Aarnav,Mukhopadhyay,female,3002529.0,Gurgaon
C00344,Kevin,Dewan,Other,2499258.0,Haridwar
C02863,Vedika,Balay,O,1947614.0,anand
C00047,Nidra,Tak,Female,3456943.0,Howrah
C03116,Xiti,Arora,male,2359042.0,Kochi
C00991,Amruta,Handa,female,3494446.0,Udupi
C04523,Geetika,Nagy,M,1734756.0,jamshedpur
C00500,Timothy,Dutt,female,468537.0,Erode
C03319,Nandini,Bhatia,F,2643781.0,bijapur
C00585,Chakradev,Issac,Other,1224408.0,Warangal
C00372,Reyansh,Toor,O,2189923.0,CHENNAI
C03443,Harshil,Pathak,Female,2291812.0,Anantapuram
C03120,Alka,Varughese,O,1668796.0,Jaunpur
C01656,Mekhala,Balay,Male,2309018.0,Tiruchirappalli
C00140,Umang,Mane,Other,650557.0,Gandhinagar
C02205,Wakeeta,Ramesh,female,1528754.0,Gandhinagar
C04489,Hemani,Jani,M,1512796.0,Anantapuram
C01137,Nitara,Sehgal,male,3239272.0,Hosur
C03968,Ranveer,Borah,F,3334859.0,purnia
C00800,Dayamai,Khatri,Male,1100419.0,giridih
C00202,Elijah,Kannan,M,2389647.0,THRISSUR
C04555,Nachiket,Narayan,M,3351357.0,CHITTOOR
C01954,Joshua,Guha,female,607053.0,Vijayawada
C00733,Nikita,Singh,F,3315486.0,Madurai
C01090,Indira,Ahluwalia,M,515915.0,Tiruppur
C00995,Amaira,D’Alia,Female,1881460.0,Katihar
C00465,Joshua,Prabhakar,F,2797439.0,Sambhal
C02362,Waida,Tara,Other,338359.0,Jamshedpur
C02027,Avi,Vyas,male,1246698.0,Muzaffarpur
C02169,Darika,Bassi,Male,3105653.0,Kottayam
C04309,Faqid,Rana,O,1848191.0,Guwahati
C03748,Mekhala,Varughese,Other,1979322.0,Gorakhpur
C02936,Manbir,Seth,M,2579191.0,Yamunanagar
C04415,Turvi,Reddy,M,2197443.0,SANGLI-MIRAJ & KUPWAD
C02521,Baljiwan,Yadav,F,1902419.0,Barasat
C03456,Anya,Gill,F,988156.0,delhi
C04277,Chaitaly,Lal,F,839239.0,kottayam
C03682,Zilmil,Rajagopalan,F,1107259.0,Jamshedpur
C04588,Saanvi,Ramanathan,male,2716104.0,Mahbubnagar
C04393,Oviya,Joshi,Female,,Tiruvottiyur
C00844,Akshay,Swamy,O,1455404.0,Hubli–Dharwad
C02888,Kamala,Anne,O,1430521.0,Jaunpur
C03606,Gaurav,Dhar,male,1696874.0,HARIDWAR
C03106,Yashasvi,Chakrabarti,M,2319839.0,Imphal
C01645,Mugdha,Kulkarni,Male,2191146.0,Rajpur Sonarpur
C01675,Samesh,Saini,M,1413407.0,KHANDWA
C03329,Meera,Pant,O,409306.0,Tiruvottiyur
C00955,Eiravati,Kaul,M,1334756.0,Tinsukia
C04540,Thomas,Palan,female,604637.0,Jamnagar
C02562,Unnati,Balasubramanian,M,2109778.0,Kanpur
C00463,Charan,Barman,Male,3047756.0,Cuttack
C02860,Karan,Hegde,M,1241062.0,Anantapur
C01106,Vincent,Gour,O,3432031.0,Bidhannagar
C04598,Yoshita,Shukla,Female,2974384.0,
C02929,Qarin,Krish,male,1832321.0,Hosur
C00097,Zinal,Chakrabarti,Female,819573.0,Agra
C04881,Indrajit,Sharma,Male,2013970.0,shivpuri
C04615,Diya,Pal,F,2876698.0,NADIAD
C04870,Chanchal,Viswanathan,male,3149854.0,Bikaner
C01682,Noah,Prashad,Male,2136390.0,Gaya
C03407,Forum,Sahota,Male,661945.0,gaya
C03863,Warda,Wali,O,1684076.0,Pondicherry
C04003,Gaurang,Srinivas,Female,2488717.0,Sirsa
C02942,Janaki,Bal,Female,2093686.0,Hazaribagh
C01125,Nikita,Dixit,O,3409239.0,KOCHI
C00724,Janaki,Grewal,O,2253923.0,Junagadh
C04883,Ekantika,Balakrishnan,female,2391927.0,Chittoor
C00116,Naksh,Tata,O,2204151.0,Panchkula
C01677,Yasti,Sanghvi,O,2311469.0,Raichur
C04218,Pavani,Taneja,male,3487511.0,Katni
C00178,Waida,Kaur,Other,864592.0,Raurkela Industrial Township
C04035,Agastya,Gopal,F,2485460.0,Etawah
C01266,Anamika,Pingle,Female,1828347.0,
C02239,Sai,Ray,female,3315217.0,Bhind
C02892,Kashvi,Anand,male,2567469.0,
C01621,Fariq,Issac,Other,,
C00335,Reyansh,Mallick,Other,1719994.0,Hazaribagh
C04763,George,Ghosh,Male,2204271.0,GUDIVADA
C03143,Brinda,Warrior,F,465329.0,
C01795,Utkarsh,Dhar,Male,1294914.0,Tadepalligudem
C01194,Chakradev,Chauhan,F,1047825.0,Patiala
C04491,Tanvi,Boase,M,2140827.0,Rohtak
C00337,Pahal,Dash,F,3149108.0,Uluberia
C04356,Jackson,Kurian,Male,829614.0,Hazaribagh
C01298,Osha,Nazareth,Female,1302249.0,Anantapur
C04047,Upasna,Palla,Other,2996471.0,Kadapa
C03011,Xavier,Kashyap,male,2719886.0,Nadiad
C00345,Parth,Sridhar,F,2576653.0,SRI GANGANAGAR
C01202,Harini,Bhatt,Other,3336552.0,SAMBHAL
C00979,Devika,Sahota,Male,2227720.0,
C01232,Henry,Kapadia,Female,2858987.0,Sangli-Miraj & Kupwad
C03873,Zarna,Bhatnagar,female,3450553.0,Thane
C02011,Vasudha,Comar,M,1611385.0,Etawah
C01572,Jalsa,Sama,Male,1197967.0,Thane
C02081,Tara,Thaman,female,705181.0,Guntakal
C03354,Matthew,Sur,O,970550.0,Amroha
C00103,Vyanjana,Chawla,male,2274620.0,Morbi
C01946,Victor,Mander,M,1241742.0,Chittoor
C01655,Idika,Hayre,O,2008921.0,
C02952,Umang,Kara,male,3118004.0,ANAND
C02176,Upma,Swamy,Other,2561710.0,Farrukhabad
C01561,Bina,Sood,M,584111.0,giridih
C01513,Ranbir,Toor,male,2740758.0,Phusro
C04379,Aayush,Dora,female,2457911.0,Vellore
C02445,Imaran,Peri,M,,SURYAPET
C01326,Chaitanya,Kumar,O,2502547.0,Bhagalpur
C03984,Bhavani,Vaidya,M,3028411.0,Jhansi
C03425,Jeremiah,Krish,O,304739.0,Akola
C04266,Krish,Rajagopal,O,646277.0,Arrah
C04709,Ladli,Chopra,female,,Bhind
C01381,Darpan,Ramesh,F,,Avadi
C03985,Turvi,Khanna,female,353186.0,
C01778,Ishwar,Thakur,female,3164583.0,Surat
C02346,Orinder,Bhavsar,Female,769648.0,Aizawl
C03932,Lajita,Sachdeva,male,779965.0,Surendranagar Dudhrej
C04931,Panini,Randhawa,Male,1877734.0,Mango
C04682,Yamini,Borde,female,415055.0,Visakhapatnam
C04172,Fariq,Date,M,2804234.0,SIRSA
C04688,Sarthak,Pall,F,1279954.0,Shimoga
C01888,Ekantika,Luthra,M,1775585.0,KARAWAL NAGAR
C00808,Gabriel,Chander,M,463514.0,PANVEL
C01311,Nicholas,Sagar,Other,1774440.0,Salem
C02464,Ekansh,Kadakia,M,2873483.0,Siliguri
C04436,Liam,Dalal,Other,3389695.0,Indore
C03025,Varenya,Dave,Male,1188778.0,Tumkur
C00254,Henry,Ratti,Male,3302630.0,Hosur
C01857,Falguni,Sami,Other,3210958.0,Farrukhabad
C00552,Samaksh,Salvi,Other,1692511.0,Mirzapur
C02233,Bakhshi,Sidhu,Female,680395.0,RAMPUR
C03297,Vedhika,Chauhan,M,989992.0,Bardhaman
C04788,Owen,Arya,Female,2623329.0,Ambattur
C00378,Krishna,Lad,Male,,Giridih
C00677,Pahal,Sha,O,1340636.0,Bareilly
C03958,Quincy,Tata,O,2703777.0,GUNA
C01320,Ekavir,Purohit,F,1910050.0,Eluru
C04040,Sathvik,Hayer,Female,1639916.0,Berhampur
C03617,Daniel,Dhillon,Other,2845821.0,
C02876,Pavani,Misra,M,363286.0,Jaipur
C03022,Jagat,Mohanty,O,2340177.0,Kanpur
C03066,Hiral,Raj,Female,1448602.0,Darbhanga
C01474,Banjeet,Viswanathan,M,709648.0,Dewas
C01757,Ekta,Kala,Other,1520971.0,Mangalore
C02617,Lipika,Bhasin,Other,3361637.0,DURGAPUR
C03941,Bishakha,Chandran,F,1162472.0,GOPALPUR
C00086,Riya,Kaul,M,1057158.0,Bhilai
C01935,Max,Bobal,female,3003149.0,Belgaum
C02793,Praneel,Kaul,Other,2427377.0,UJJAIN
C01493,Mason,Chanda,F,,raipur
C03886,Vritti,Brar,M,1799048.0,Deoghar
C03515,Jeremiah,Devi,O,3207210.0,Satna
C00611,Triveni,Sathe,F,647808.0,Dehradun
C01204,Warda,Nagar,Male,3476553.0,Thanjavur
C01485,Wridesh,Biswas,O,2071145.0,KAVALI
C02116,Qabil,Vohra,O,2538619.0,Deoghar
C00023,Kritika,Kamdar,Male,991762.0,Salem
C00807,Jai,Bumb,Male,1998330.0,Khandwa
C02587,Theodore,Dube,Male,724374.0,Bardhaman
C00630,Kabir,Sane,female,717689.0,Hindupur
C02993,Hema,Sharaf,O,2007457.0,Latur
C02594,Baghyawati,Chaudry,Female,890005.0,Meerut
C00405,Yash,Narula,Male,2175337.0,Dibrugarh
C00751,Krish,Lal,F,3153139.0,Durgapur
C02171,Hemang,Kota,male,1953337.0,uluberia
C03506,Vidhi,Rege,F,1182459.0,Kochi
C01444,Madhavi,Saini,M,3337357.0,Singrauli
C00795,Pahal,Jaggi,O,1651581.0,Nellore
C00222,Daniel,Buch,female,1054129.0,
C02148,Rushil,Keer,F,1093663.0,Ongole
C00104,Ijaya,Pant,Male,1259760.0,Chittoor
C01539,Isha,Minhas,male,1424879.0,Panchkula
C04736,Zayan,Dutta,F,2608938.0,Tezpur
C03971,Lipika,Anne,M,1856016.0,Ghaziabad
C02498,Nilima,Talwar,O,3297190.0,BIKANER
C00732,Luke,Vala,O,3223127.0,Pali
C01044,Nikita,Puri,M,1366663.0,Amravati
C02393,Bahadurjit,Chadha,M,1019932.0,durgapur
C02890,Prisha,Anand,Other,440262.0,Ahmednagar
C01021,Agastya,Amble,M,1513871.0,Bhilai
C03161,Vrinda,Butala,female,1460723.0,Bhiwandi
C02059,Abdul,Sur,female,900807.0,bhiwandi
C00862,Kashvi,Kata,M,644563.0,Gulbarga
C04190,Ekbal,Verma,F,3070129.0,Purnia
C01280,Gaurika,Bora,female,,Panipat
C00024,Vyanjana,Sami,female,2642273.0,Solapur
C02900,Chandresh,Bava,Male,3040391.0,Aizawl
C02031,Shivani,Chander,male,2157729.0,raebareli
C00620,Yahvi,Sahni,Female,2319669.0,KORBA
C04854,Upma,Bala,F,2421806.0,mumbai
C04728,Jhalak,Sachdeva,Female,1426909.0,Bardhaman
C04832,Leena,Prakash,O,2610889.0,Parbhani
C01238,Ishwar,Rajan,Other,348542.0,Singrauli
C00876,Daksha,Sachdeva,female,1424196.0,Gurgaon
C00159,Liam,Nori,F,646996.0,Asansol
C00073,Wakeeta,Tella,F,3025606.0,
C00706,Kevin,Mann,Other,2323278.0,Ambattur
C01083,Dhruv,Bail,Male,900090.0,Uluberia
C01390,Indali,Dora,M,2153362.0,delhi
C04743,Vedhika,Edwin,Male,1039967.0,Aurangabad
C00936,Gagan,Dora,Female,638785.0,Karaikudi
C00295,Nachiket,Yogi,Other,3098195.0,Gurgaon
C00136,Aditya,Taneja,O,1459892.0,Ranchi
C04162,Amrita,Bose,F,2006316.0,Katni
C02162,Jonathan,Modi,Other,871632.0,Phagwara
C02058,Isaac,Jha,male,2235862.0,Serampore
C01060,Quincy,Toor,Female,2222094.0,Khammam
C01522,Amruta,Keer,female,983590.0,Haldia
C03612,Onveer,Merchant,Female,2175974.0,medininagar
C02938,Matthew,Oak,O,3477729.0,Machilipatnam
C01402,Charvi,Uppal,M,2843326.0,Siwan
C01347,Gautami,Sachdeva,O,1795823.0,Muzaffarpur
C01609,Owen,Mital,O,3332134.0,Tirunelveli
C03539,Christopher,Jayaraman,Male,1039942.0,
C04221,Damyanti,Kapur,O,2597577.0,Salem
C00993,Rajata,Ramesh,Male,473889.0,Dhanbad
C01614,Januja,Pai,male,2014844.0,dehri
C02532,Vivaan,Ramachandran,,1482535.0,Bikaner
C01355,Raksha,Dey,male,1740518.0,new delhi
C04097,Urvashi,Suri,M,1817825.0,Ballia
C03640,Noah,Comar,Female,2015892.0,Mathura
C02887,Forum,Sant,Other,3248769.0,MAU
C03761,Ria,Khanna,Male,1722353.0,Tezpur
C01260,Gaurangi,Kaul,male,1345024.0,siliguri
C03411,Vidhi,Chana,Female,1064025.0,MAHESHTALA
C02446,Jalsa,Rajagopalan,Female,481103.0,Tirunelveli
C03697,Ekani,Agrawal,female,2099276.0,Secunderabad
C01110,Hemal,Sahni,O,2398138.0,Karaikudi
C02505,Mohammed,Batta,,1482921.0,Alwar
C03717,Mason,Chacko,F,701756.0,Giridih
C03205,Krishna,Prakash,F,804516.0,Dharmavaram
C01809,Veda,Ahluwalia,O,2174441.0,Sirsa
C03025,Varenya,Dave,Male,1188778.0,Tumkur
C00152,Alexander,Ahluwalia,M,2475089.0,Jodhpur
C02220,Ria,Shanker,Male,3447004.0,Bhimavaram
C01851,Ishani,Borde,F,2233844.0,indore
C03504,Chanakya,Keer,Male,2989162.0,Gurgaon
C00964,Naveen,Peri,Male,1331451.0,Sultan Pur Majra
C04659,Yashasvi,Gole,F,1612375.0,MYSORE
C04974,Omaja,Taneja,Other,1013422.0,Jaunpur
C04634,Hitesh,Pal,female,1724579.0,Sangli-Miraj & Kupwad
C03127,Laban,Minhas,female,,Berhampur
C04711,Gagan,Lata,Female,2958650.0,BELGAUM
C04599,Omkaar,Goyal,O,2254475.0,
C00350,Indrajit,Setty,F,493079.0,Junagadh
C01167,Oeshi,Kulkarni,Other,472322.0,Chittoor
C02236,Balvan,Sarma,F,2227834.0,bidar
C01831,Urmi,Kata,M,3173936.0,Mysore
C03423,Qarin,Jani,male,2613445.0,Pondicherry
C02848,Simon,Nagar,male,2473327.0,arrah
C02536,Inaya,Kurian,female,1297794.0,Aligarh
C04503,Dev,Khatri,Other,1296855.0,Bhatpara
C03395,Jai,Dugar,,3260073.0,Rohtak
C02604,Yashodhara,Bir,female,3136942.0,Nagaon
C01535,Luke,Purohit,O,821581.0,Rewa
C04055,Osha,Tank,O,2009483.0,Aurangabad
C01399,Yochana,Hegde,,1100845.0,Ahmednagar
C03422,Saksham,Sastry,Other,1641066.0,Durgapur
C03925,Yashoda,Wali,Male,1861083.0,south dumdum
C02429,Joshua,Nagy,Female,482861.0,Sambalpur
C04592,Eshana,Rajan,Other,3007056.0,Gwalior
C03817,Agastya,Aurora,Female,1654536.0,Jamnagar
C00837,Dalbir,Das,Female,2947940.0,Chinsurah
C03972,Hema,Wadhwa,M,1098918.0,Anantapur
C00778,Damyanti,Pal,M,2806407.0,Satara
C02263,Laksh,Sheth,male,987975.0,Farrukhabad
C01723,Pushti,Rattan,M,1250727.0,Imphal
C00535,Tanveer,Gaba,female,1414734.0,Tirupati
C03582,Watika,Sachdev,Male,1270930.0,Pimpri-Chinchwad
C03323,Dev,Thaman,M,2249934.0,danapur
C02581,Logan,Varghese,O,1042848.0,Navi Mumbai
C00788,Ayush,Ahuja,Male,1912816.0,SOUTH DUMDUM
C03830,Harinakshi,Choudhary,O,1356623.0,Jhansi
C01865,Irya,Pandya,F,3141342.0,Thiruvananthapuram
C01750,Pranav,Virk,female,3020173.0,
C00904,Matthew,Bala,female,1941259.0,Bhubaneswar
C03861,Vasatika,Dhawan,O,1779128.0,Jamalpur
C03492,Avi,Jain,Female,1659346.0,
C00917,Wyatt,Wason,M,1526822.0,hindupur
C04956,Hemangini,Som,female,3326126.0,Nagaon
C00657,Neel,Chana,,1025871.0,Gudivada
C00912,Bakhshi,Chacko,M,2999792.0,Vijayawada
C00472,Hema,Saxena,male,1686075.0,Guwahati
C01070,Falguni,Sankaran,Female,924598.0,Allahabad
C01282,Rajeshri,Savant,F,3188334.0,Faridabad
C00908,Rachana,Divan,male,1799379.0,Sagar
C01784,Jai,Chander,Male,985236.0,Tinsukia
C00823,Matthew,Srinivas,Female,1016805.0,Bhimavaram
C04836,Ganga,Chander,Male,,Kanpur
C00544,Hardik,Bath,F,3394710.0,orai
C00679,Vasudha,Taneja,M,2324214.0,Darbhanga
C04685,Abhimanyu,Varkey,F,591055.0,Bhavnagar
C02122,David,Krishnan,female,3004508.0,Chinsurah
C02258,Pranit,Rattan,O,2433748.0,Sangli-Miraj & Kupwad
C00033,Kevin,Lad,O,2919152.0,Siliguri
C01592,Qabil,Karnik,F,2333804.0,
C01791,Mitali,Savant,Other,2373634.0,Hapur
C02156,Harinakshi,Badami,female,2494984.0,Ludhiana
